EVTDESCHF22003;[antagonize_target.GetTitledFirstName] is well beyond my reach. There is no point in trying to antagonize [antagonize_target.GetHerHim] anymore.;;;;;;;;;;;[From.GetTitledFirstName] ñåé÷àñ âíå äîñÿãàåìîñòè. Íåò ñìûñëà ïûòàòüñÿ è äàëüøå ïîðòèòü ñ í[From.GetEyIm] îòíîøåíèÿ.;;x
EVTDESCHF22005;With [antagonize_target.GetTitledFirstName] already rotting in a dungeon, there is not much more I can do to harass [antagonize_target.GetHerHim].;;;;;;;;;;;[From.GetTitledFirstName] ñåé÷àñ â òåìíèöå. Â òàêîé ñèòóàöèè íåò ñìûñëà ïðîäîëæàòü ïîïûòêè èñïîðòèòü ñ í[From.GetEyIm] îòíîøåíèÿ, îò ìåíÿ ìàëî ÷òî çàâèñèò.;;x
EVTDESCHF22008;[antagonize_target.GetTitledFirstName] awaits [antagonize_target.GetHerHis] imminent death lying senseless in [antagonize_target.GetHerHis] bed. I do not think there is anything left that I can do to increase [antagonize_target.GetHerHis] suffering.;;;;;;;;;;;[From.GetTitledFirstName] ñåé÷àñ ïðèêîâàí[From.GetEndA] ê ïîñòåëè, è âðÿä ëè âîîáùå ïîíèìàåò, ÷òî ñ í[From.GetEyIm] ïðîèñõîäèò. Â òàêîé ñèòóàöèè ÿ ìàëî ÷òî ìîãó ñäåëàòü, ÷òîáû êàê-òî óõóäøèòü íàøè îòíîøåíèÿ.;;x
EVTDESCHF22009;I cannot stand [From.GetTitledFirstName]. [From.GetSheHeCap] takes every opportunity to insult and berate me. Clearly, this [From.GetManWoman] wishes to be my enemy.;;;;;;;;;;;ß íå âûíîøó [From.GetTitledFirstName]. [From.GetSheHeCap] èñïîëüçóåò ëþáóþ âîçìîæíîñòü, ÷òîáû îñêîðáèòü è îáðóãàòü ìåíÿ. Î÷åâèäíî, ÷òî ýò[From.GetEtaEtot] [From.GetManWoman]à õî÷åò ñòàòü ìîèì âðàãîì.;;x
EVTDESCHF22010;[From.GetTitledFirstName] thoroughly hates me by now and likely wishes me dead. The feeling is, of course, mutual.;;;;;;;;;;;[From.GetTitledFirstName] óæå äåéñòâèòåëüíî íåíàâèäèò ìåíÿ è, âåðîÿòíî, æåëàåò ìîåé ñìåðòè. Íàøè ÷óâñòâà, êîíå÷íî æå, âçàèìíûå.;;x
EVTDESCHF22021;[Root.GetRandomSlanderDesc];;;;;;;;;;;[Root.GetRandomSlanderDesc];;x
EVTDESCHF22022;[GetRandomSlanderReactionDesc];;;;;;;;;;;[GetRandomSlanderReactionDesc];;x
EVTDESCHF22023;It looks like [From.GetTitledFirstName] is exclusively concerned with preventing the rumors I spread about [From.GetHerHim] from in any way jeopardizing [From.GetHerHis] legitimacy. [From.GetSheHeCap] seems to perceive my attack more as an annoyance than the grievous insult I intended...;;;;;;;;;;;Ïîõîæå, [From.GetTitledFirstName] îçàáî÷åí[From.GetEndA] èñêëþ÷èòåëüíî òåì, ÷òîáû ñëóõè, êîòîðûå ÿ ðàñïðîñòðàíÿþ î í[From.GetEyYom] íå ïîñòàâèëè ïîä óãðîçó [From.GetHersHis] ëåãèòèìíîñòü. Âûãëÿäèò òàê, áóäòî [From.GetSheHe] âîñïðèíèìàåò ìîè íàïàäêè ñêîðåå êàê íàçîéëèâîñòü, à íå òÿæêîå îñêîðáëåíèå.;;x
EVTDESCHF22024;[From.GetTitledFirstName]'s humility outweighs [From.GetHerHis] dignity, apparently. Far from being insulted by the rumors I spread about [From.GetHerHim], [From.GetTitledFirstName] accepted my slander as rightful criticism.;;;;;;;;;;;Äîëæíî æå áûòü ó [From.GetAgedPersonGEN] õîòü êàêîå-òî ÷óâñòâî ñîáñòâåííîãî äîñòîèíñòâà. [From.GetTitledFirstName] íè÷óòü íå îñêîðáè[From.GetLasLsya] ñëóõàìè, êîòîðûå ÿ ðàñïðîñòðàíÿë[Root.GetEndA] î í[From.GetEyYom]. Áîëåå òîãî, [From.GetSheHe] ïðèíÿë[From.GetEndA] ìîþ êëåâåòó êàê îáîñíîâàííóþ êðèòèêó!;;x
EVTDESCHF22025;[From.GetTitledFirstName]'s kindness outweighs [From.GetHerHis] dignity, apparently. Far from being insulted by the rumors I spread about [From.GetHerHim], [From.GetTitledFirstName] has decided to forgive me for my accusations.;;;;;;;;;;;Âèäèìî, èíîãäà äîáðîòà ïåðåâåøèâàåò ãîðäîñòü. [From.GetTitledFirstName] íè÷óòü íå îñêîðáè[From.GetLasLsya] ñëóõàìè, êîòîðûå ÿ ðàñïðîñòðàíÿë[Root.GetEndA] î í[From.GetEyYom]. Áîëåå òîãî, [From.GetSheHe] ðåøèë[From.GetEndA] ïðîñòèòü ìåíÿ.;;x
