#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
EVTDESC73000;A famous writer proposes to compose your family chronicles.;;;;;;;;;;;Èçâåñòíûé ïèñàòåëü ïðåäëàãàåò ñîñòàâèòü ñâîþ ëåòîïèñü Âàøåé ñåìüè.;;x
EVTDESC73001;My young wife has taken a passion for romantic poetry. She keeps reading any sort of romantic poetry she can get hold of.;;;;;;;;;;;Ó ìîåé ìîëîäîé æåíû ïîÿâèëàñü ñòðàñòü ê ðîìàíòè÷åñêîé ïîýçèè. Îíà ïðîäîëæàåò ÷èòàòü ëþáûå âèäû ðîìàíòè÷åñêèõ ñòèõîâ, êîòîðûå ïîïàäàþò ê íåé â ðóêè.;;x
EVTDESC73002;The church wants to organize a Miracle play for a local saint in our demesne. They seem to feel that it should fall on our shoulders to pay for it.;;;;;;;;;;;Öåðêîâü õî÷åò ïî÷òèòü ÷óäî, ñîòâîðåííîå ìåñòíûì ñâÿòûì. Îíè ñ÷èòàþò, ÷òî ôèíàíñîâûå òÿãîòû ýòîãî äîëæíû ëå÷ü íà Âàøè ïëå÷è.;;x
EVTDESC73003;Peasants from the local countryside have sent a representative to petition for our support for one of their traditional carnivals.;;;;;;;;;;;Êðåñòüÿíå ìåñòíîé äåðåâíè ïîñëàëè ÷åëîáèò÷èêà, äàáû ïðîñèòü Âàñ î ìàòåðèàëüíîé ïîääåðæêå îäíîãî èç òðàäèöèîííûõ îáðÿäîâ.;;x
EVTDESC73004;A young talented artist from [Root.Location.GetName] proposes to paint an iconic portrait of [Root.Father.GetBestName].;;;;;;;;;;;"Ìîëîäîé òàëàíòëèâûé [Root.Location.County.GetAdjective]ñêèé õóäîæíèê ïðåäëàãàåò íàðèñîâàòü ïîðòðåò ""[Root.Father.GetBestName]"".";;x
EVTDESC73005;Luxury clothes are trendy at the moment. What about keeping your courtiers busy by changing the fashion at court?;;;;;;;;;;;Ðîñêîøíûå îäåæäû òåïåðü â ìîäå. Äîëæíû ëè ìû ïîçàáîòèòüñÿ î ñîáëþäåíèè ìîäû ïðè äâîðå?;;x
EVTDESC73006;My trusted and devoted chamberlain just brought to my attention that one of the serving maids have given birth to a child. According to him, my son is the father.;;;;;;;;;;;Ìîé ÷åñòíûé è âåðíûé êàìåðãåð íåâçíà÷àé óïîìÿíóë, ÷òî îäíà èç ãîðíè÷íûõ ðîäèëà ðåá¸íêà. Ïî åãî ñëîâàì, îòöîì ðåá¸íêà ÿâëÿåòñÿ ìîé ñûí.;;x
EVTDESC73007;My beloved wife [Root.Spouse.GetFirstName] is constantly bored and keeps talking about the new fashion she has heard about. Now she wants me to introduce it at court...;;;;;;;;;;;Ìîÿ ëþáèìàÿ æåíà [Root.Spouse.GetFirstName] ïîñòîÿííî ñêó÷àåò è ïðîäîëæàåò ãîâîðèòü î íîâûõ òåíäåíöèÿõ ìîäû, î êîòîðûõ îíà ñëûøàëà. Òåïåðü îíà õî÷åò ââåñòè èõ ïðè äâîðå…;;x
EVTDESC73008;A famous herald, well versed in the diplomatic protocol, has arrived at our court. He is proposing his services to us, and our chamberlain is saying that we can make good use of this man.;;;;;;;;;;;Èçâåñòíûé ãåðîëüä, õîðîøî ðàçáèðàþùèéñÿ â äèïëîìàòè÷åñêîì ïðîòîêîëå, ïðèáûë ê íàøåìó äâîðó. Îí ïðåäëàãàåò íàì ñâîè óñëóãè è íàø êàìåðãåð ãîâîðèò, ÷òî ìû ìîæåì ïîëó÷èòü áîëüøèå âûãîäû îò åãî íàéìà.;;x
EVTDESC73009;A destitute noble from a former enemy court asks for permanent hospitality.;;;;;;;;;;;Îáåçäîëåííûé àðèñòîêðàò, áûâøèé ðàíåå ïðè âðàæåñêîì äâîðå, ïðîñèò íàñ ïðèþòèòü åãî.;;x
EVTDESC73010;I have been reading 'Ars Moriendi', and it claims that death is not something a true Christian should be afraid of.;;;;;;;;;;;"ß ïðî÷èòàë[Root.GetEndA] ""Ars Moriendi"", óòâåðæäàþùóþ ÷òî ñìåðòü - ýòî íå òî, ÷åãî äîëæåí áîÿòüñÿ èñòèííûé Õðèñòèàíèí.";;x
EVTDESC73200;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_marshal.GetTitledFirstName] as [Root.Liege.GetHerHis] marshal. I am more competent and would be a better marshal!;;;;;;;;;;;Äîñàäíî, ÷òî [Root.Liege.GetTitledFirstName] äåðæèò íà äîëæíîñòè âîåíà÷àëüíèêà òàêîãî ÷åëîâåêà, êàê [Root.job_marshal.GetTitledFirstName]. ß áîëüøå ïîäõîæó äëÿ ýòîãî!;;x
EVTDESC73201;[From.GetBestName] claims that [From.GetSheHe] would be a better marshal than [Root.job_marshal.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of Marshal of the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;[From.GetBestName] çàÿâëÿåò, ÷òî èç í[From.GetHersHis] âûéäåò ëó÷øèé [Root.GetMarshalName] ÷åì [Root.job_marshal.GetTitledFirstName] è ïðîñèò ñåáå ýòîò ïîñò.;;x
EVTDESC73202;My liege [From.GetBestName] is not entirely happy with our performance as Marshal of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;;;;;;;;;;;[From.GetBestName] íå âûðàæàåò óäîâëåòâîð¸ííîñòè ìîèìè äåéñòâèÿìè â äîëæíîñòè âîåíà÷àëüíèêà è ïîäûñêèâàåò ìíå çàìåíó.;;x
EVTDESC73203;Enough time has passed, I deserve to become Marshal of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;;;;;;;;;;;"Ìî¸ òåðïåíèå íà èñõîäå, ÿ çàñëóæèâàþ äîëæíîñòü ""[Root.Liege.GetMarshalName] ãîñóäàðñòâà [Root.PrimaryTitle.GetFullName]"" è [Root.Liege.GetTitledFirstName] äàñò å¸ ìíå!";;x
EVTDESC73204;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Marshal of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petitioning me again about it.;;;;;;;;;;;[From.GetBestName] íàïîìíèë[From.GetEndA] ìíå î ìî¸ì îáåùàíèè äàòü [From.GetHerHim] äîëæíîñòü âîåíí[From.GetOyOgo] ñîâåòíè[From.GetTsyKa].;;x
EVTDESC73205;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Marshal of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;;;"[This.GetBestName].\nÑèì æàëóþ Âàì äîëæíîñòü ""[From.GetMarshalName] ãîñóäàðñòâà [Root.PrimaryTitle.GetFullName]"".\n[From.GetBestName]";;x
EVTDESC73210;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_spymaster.GetTitledFirstName] as [Root.Liege.GetHerHis] Spymaster. I am more competent and would be a better Spymaster!;;;;;;;;;;;Äîñàäíî, ÷òî [Root.Liege.GetTitledFirstName] äåðæèò ñâîèì òàéíûì ñîâåòíèêîì òàêîãî ÷åëîâåêà, êàê [Root.job_spymaster.GetTitledFirstName]. ß áîëåå ïîäõîæó äëÿ ýòîé äîëæíîñòè!;;x
EVTDESC73211;[From.GetBestName] claims that [From.GetSheHe] would be a better Spymaster than [Root.job_spymaster.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of Spymaster of the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;"[From.GetBestName] çàÿâëÿåò, ÷òî ëó÷øå ïîäõîäèò íà äîëæíîñòü ""[Root.GetSpymasterName]"" ÷åì [Root.job_spymaster.GetTitledFirstName] è ïðîñèò å¸ ñåáå.";;x
EVTDESC73212;My liege [From.GetBestName] is not entirely happy with our performance as Spymaster of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;;;;;;;;;;;[From.GetBestName] íå âûðàæàåò óäîâëåòâîðåíèÿ ìîèìè äåéñòâèÿìè â äîëæíîñòè òàéíîãî ñîâåòíèêà è ïîäûñêèâàåò ìíå çàìåíó.;;x
EVTDESC73213;Enough time has passed, I deserve to become Spymaster of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;;;;;;;;;;;"Ìî¸ òåðïåíèå íà èñõîäå, ÿ çàñëóæèâàþ äîëæíîñòü òàéíîãî ñîâåòíèêà â ãîñóäàðñòâå ""[Root.PrimaryTitle.GetFullName]"" è [Root.Liege.GetTitledFirstName] íàçíà÷èò ìåíÿ!";;x
EVTDESC73214;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Spymaster of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petitioning me again about it.;;;;;;;;;;;[From.GetBestName] íàïîìíèë[From.GetEndA] ìíå î ìî¸ì îáåùàíèè äàòü [From.GetHerHim] äîëæíîñòü òàéí[From.GetOyOgo] ñîâåòíè[From.GetTsyKa].;;x
EVTDESC73215;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Spymaster of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;;;"[This.GetBestName].\nÑèì æàëóþ Âàì äîëæíîñòü òàéíîãî ñîâåòíèêà â ãîñóäàðñòâå ""[Root.PrimaryTitle.GetFullName]"".\n[From.GetBestName]";;x
EVTDESC73220;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_treasurer.GetTitledFirstName] as [Root.Liege.GetHerHis] Steward. I am more competent and would be a better Steward!;;;;;;;;;;;"Äîñàäíî, ÷òî [Root.Liege.GetTitledFirstName] äåðæèò íà äîëæíîñòè ""[Root.GetTreasurerName]"" òàêîãî ÷åëîâåêà, êàê [Root.job_treasurer.GetTitledFirstName]. ß áîëüøå ïîäõîæó äëÿ ýòîãî!";;x
EVTDESC73221;[From.GetBestName] claims that [From.GetSheHe] would be a better Steward than [Root.job_treasurer.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of Steward of the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;"[From.GetBestName] çàÿâëÿåò, ÷òî ëó÷øå ïîäõîäèò äëÿ äîëæíîñòè ""[Root.GetTreasurerName]"" ÷åì [Root.job_treasurer.GetTitledFirstName] è ïðîñèò ñåáå ýòó äîëæíîñòü.";;x
EVTDESC73222;My liege [From.GetBestName] is not entirely happy with our performance as Steward of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;;;;;;;;;;;"[From.GetBestName] íå âûðàæàåò óäîâëåòâîðåíèÿ ìîèìè äåéñòâèÿìè â äîëæíîñòè ""[Root.GetTreasurerName]"" è ïîäûñêèâàåò çàìåíó.";;x
EVTDESC73223;Enough time has passed, I deserve to become Steward of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;;;;;;;;;;;"Ìî¸ òåðïåíèå íà èñõîäå, ÿ çàñëóæèâàþ äîëæíîñòü ""[Root.Liege.GetTreasurerName] ãîñóäàðñòâà [Root.PrimaryTitle.GetFullName]"" è [Root.Liege.GetTitledFirstName] íàçíà÷èò ìåíÿ!";;x
EVTDESC73224;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Steward of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petitioning me again about it.;;;;;;;;;;;[From.GetBestName] íàïîìíèë[From.GetEndA] ìíå î ìî¸ì îáåùàíèè äàòü [From.GetHerHim] äîëæíîñòü óïðàâëÿþùå[From.GetYGo].;;x
EVTDESC73225;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Steward of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;;;"[This.GetBestName].\nÑèì æàëóþ Âàì äîëæíîñòü ""[Root.GetTreasurerName] ãîñóäàðñòâà [Root.PrimaryTitle.GetFullName]"".\n[From.GetBestName]";;x
