#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
EVTDESC7040;I apparently visited the local tavern yesterday, which would explain the hangover... What is worse though, is they tell me I may have blabbered about a certain 'plot'...;;;;;;;;;;;Ïîõîæå, â÷åðà ÿ áûë[Root.GetEndA] â òàâåðíå, ýòî ìîãëî áû êàê-òî îáúÿñíèòü ñåãîäíÿøíåå ïîõìåëüå. È ÷òî õóæå âñåãî, ãîâîðÿò, ÿ áîëòàë[Root.GetEndA] ÷òî-òî î çàãîâîðå...;;x
EVTDESC7045;[From.GetTitledName] let everyone know about my plot to [Root.GetPlot] during a drunken stupor at the local tavern. I never should have included that drunken blabbermouth in a plot this delicate!;;;;;;;;;;;[From.GetTitledName] ñïüÿíó âçáîëòíóë[From.GetEndA] â òàâåðíå î ìî¸ì çàãîâîðå ñ öåëüþ [Root.GetPlot]. Îá ýòîì òåïåðü çíàþò âñå. È çà÷åì òîëüêî ÿ ïîñâÿòèë[Root.GetEndA] â ñâîè ïëàíû ýò[From.GetUOgo] ïüÿíèöó...;;x
EVTOPTA7040;This won't be popular...;;;;;;;;;;;Ýòî ìàëî êîìó ïîíðàâèòñÿ...;;x
EVTOPTA7045;My reputation is ruined!;;;;;;;;;;;Ñ ìîåé ðåïóòàöèåé ïîêîí÷åíî!;;x
EVTDESC7250;My spymaster tells me that information about my plot to [Root.GetPlot] might have leaked to someone outside the conspiracy. We do not know who yet, but maybe we will hear from him...;;;;;;;;;;;"Ìîé [Root.GetSpymasterName] ñîîáùàåò ìíå, ÷òî èíôîðìàöèÿ î ìî¸ì çàãîâîðå ""[Root.GetPlot]"" ìîãëà ïðîñî÷èòüñÿ ê êîìó-òî, íå âêëþ÷¸ííîìó â çàãîâîð. Ìû åù¸ íå çíàåì, ê êîìó òî÷íî, íî, âîçìîæíî, ìû î í¸ì ñêîðî óñëûøèì.";;x
EVTDESC7255;I have learned that [From.GetTitledName] has started a plot to [From.GetPlot]. What should I do with this information?;;;;;;;;;;;ß óçíàë, ÷òî [From.GetTitledName] îðãàíèçîâàë çàãîâîð ñ öåëüþ [From.GetPlot]. Êàê ìíå ïîñòóïèòü ñ ýòîé èíôîðìàöèåé?;;x
EVTDESC7260;It has come to my attention that you are the leader of a plot to [Root.GetPlot]. I find this most fascinating, and I bet that others would too... I suspect that you wish to keep this a secret, but my silence comes with a price.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;Ìíå ñîîáùèëè, ÷òî Âû âîçãëàâëÿåòå çàãîâîð ñ öåëüþ [Root.GetPlot]. ß íàõîæó ýòî óâëåêàòåëüíûì âðåìÿïðîâîæäåíèåì, íî âîò äðóãèå, áîþñü, íå ðàçäåëÿò ìîåãî ìíåíèÿ... Ïîäîçðåâàþ, ÷òî Âû áû õîòåëè ñîõðàíèòü ýòî â òàéíå, íî ìî¸ ìîë÷àíèå èìååò öåíó.\n\nÏîäïèñü,\n[From.GetTitledName];;x
EVTDESC7265;I have no choice but to accept your despicable blackmail attempt. You have been given payment in full, and I expect your silence in this matter from now on.;;;;;;;;;;;Âû íå îñòàâëÿåòå ìíå âûáîðà. Âû ïîëó÷èòå äåíüãè è, ÿ íàäåþñü, ñäåðæèòå ñâî¸ îáåùàíèå î ìîë÷àíèè.;;x
EVTDESC7270;I will never succumb to blackmail! I rather face the embarrassment of having my plot exposed than giving you a single coin.;;;;;;;;;;;ß íèêîãäà íå ïîääàìñÿ íà øàíòàæ! ß ñòåðïëþ ïîçîð îò îòêðûâøåãîñÿ çàãîâîðà, íî Âû íå ïîëó÷èòå îò ìåíÿ íè ìîíåòû!;;x
EVTOPTA7250;Can my spymaster never bring me good news?;;;;;;;;;;;À ìîé [Root.GetSpymasterName] ìîæåò ìíå èíîãäà è õîðîøèå íîâîñòè ïðèíîñèòü?;;x
EVTOPTA7255;A little blackmail can't hurt, can it?;;;;;;;;;;;Íåáîëüøîé øàíòàæ íå ïîâðåäèò, ïðàâäà?;;x
EVTOPTA7260;Bastard! But I don't have a choice...;;;;;;;;;;;Óáëþäîê! Íî âûáîðà ó ìåíÿ, ïîõîæå, íåò.;;x
EVTOPTA7270;Damn;;;;;;;;;;;Ïðîêëÿòüå!;;x
EVTOPTB7255;It does not concern me. Let it be.;;;;;;;;;;;Ýòî íå ìî¸ äåëî.;;x
EVTOPTB7260;I won't tolerate blackmail!;;;;;;;;;;;ß íå ïîòåðïëþ øàíòàæà!;;x
EVTTOOLTIP7260;Receives a letter;;;;;;;;;;;Ïîëó÷åíî ïèñüìî.;;x
EVTDESC7700;[Root.PlotTarget.GetTitledName] is due to tour [Root.PlotTarget.Location.GetName] in an open carriage to receive the accolades and adulation of the common folk. There is bound be an escort, but what if a few archers were placed on the [Root.PlotTarget.GetTitle]'s path on certain key rooftops...;;;;;;;;;;;[Root.PlotTarget.GetTitledName] îòïðàâèòñÿ â ïîåçäêó ïî [Root.PlotTarget.Location.County.GetAdjective]ñêèì çåìëÿì â îòêðûòîì ýêèïàæå, ÷òîáû íàñëàäèòüñÿ ñëàâîé è ëþáîâüþ íàðîäà. Çà íèìè áóäåò ñëåäîâàòü ýñêîðò, íî ÷òî, åñëè íà êðûøàõ äîìîâ, ìèìî êîòîðûõ áóäåò åõàòü [Root.PlotTarget.GetTitle], ïîñòàâèòü íåñêîëüêî ëó÷íèêîâ?;;x
EVTDESC7701;Through my sources I have learned that our mutual problem will be touring a city in an open carriage. The guards will keep a close watch on the streets, but will they expect bowmen on the rooftops?;;;;;;;;;;;Ñ ïîìîùüþ ìîèõ èñòî÷íèêîâ ìíå óäàëîñü óçíàòü, ÷òî íàøà âçàèìíàÿ ïðîáëåìà ïðîåäåòñÿ ïî ãîðîäó â îòêðûòîì ýêèïàæå. Ñòðàæíèêè áóäóò âíèìàòåëüíî ñëåäèòü çà óëèöàìè, íî îæèäàþò ëè îíè ëó÷íèêà íà êðûøå?;;x
EVTDESC7702;My co-conspirator, [From.GetTitledName], has asked for coin to hire some bowmen to ambush [Root.PlotTarget.GetTitledName] as [Root.PlotTarget.GetSheHe] tours [Root.PlotTarget.Location.GetName] in an open carriage...;;;;;;;;;;;Âàø[From.GetEndA] ñîîáùíè[From.GetTsaK], [From.GetTitledName], ïðîñèò îïëàòèòü íàéì íåñêîëüêèõ ëó÷íèêîâ äëÿ ïîêóøåíèÿ íà Âàøó öåëü ([Root.PlotTarget.GetTitledName]) âî âðåìÿ [Root.PlotTarget.GetHersHis] ïóòåøåñòâèÿ ïî [Root.PlotTarget.Location.County.GetAdjective]ñêèì çåìëÿì.;;x
EVTDESC7703;[From.GetTitledFirstName] has sent me sufficient coin to hire some skilled archers to greet [From.PlotTarget.GetTitledFirstName] with as [From.PlotTarget.GetSheHe] tours the streets of [Root.PlotTarget.Location.GetName].;;;;;;;;;;;[From.GetTitledFirstName] ïðèñëàë[From.GetEndA] Âàì äîñòàòî÷íî äåíåã äëÿ íàéìà îïûòíûõ ëó÷íèêîâ. Îíè óñòðîÿò äîñòîéíóþ âñòðå÷ó. [From.PlotTarget.GetTitledFirstName] íå âåðí¸òñÿ èç ñâîåé ïîåçäêè.;;x
EVTDESC7704;[From.GetTitledFirstName] has refused to grant me the coin necessary to hire skilled bowmen to skewer [From.PlotTarget.GetTitledFirstName].;;;;;;;;;;;[From.GetTitledFirstName] îòêàçàë[From.GetEndA] Âàì â äåíüãàõ íà íàéì ëó÷íèêîâ äëÿ ïîêóøåíèÿ íà Âàøó öåëü ([From.PlotTarget.GetTitledFirstName]).;;x
EVTDESC7705;I decided to tour [Root.Location.GetName] to receive the adulation of my subjects, but as my open carriage took a turn past the scroll depository I suddenly heard the whizzing sound of an arrow flying past mere inches from my head.;;;;;;;;;;;Âû îòïðàâèëèñü â ïîåçäêó ïî [Root.Location.County.GetAdjective]ñêèì çåìëÿì, ÷òîáû íàñëàäèòüñÿ ñëàâîé è ëþáîâüþ ñâîåãî íàðîäà, íî êàê òîëüêî Âàø îòêðûòûé ýêèïàæ ïðîåõàë ìèìî õðàíèëèùà äîêóìåíòîâ, Âû óñëûøàëè ñâèñò ñòðåëû âñåãî â íåñêîëüêèõ ñàíòèìåòðàõ îò ñâîåé ãîëîâû.;;x
EVTDESC7706;I have been caught in a deadly crossfire! One of the arrows digs into my shoulder, and as I struggle to remove it, the final blow is delivered - an arrow strikes my temple, and my head is thrown back and to the left...;;;;;;;;;;;Âû ïîïàëè â ïåðåñòðåëêó! Ñòðåëà òîð÷èò èç Âàøåãî ïëå÷à è Âû èçî âñåõ ñèë ïûòàåòåñü âûòàùèòü å¸. Íî çà íåé ñëåäóåò íîâàÿ - íà ýòîò ðàç â ãîëîâó...;;x
EVTDESC7708;My carriage was bombarded with arrows, but thanks to what must surely have been the intervention of [Root.Religion.GetRandomGodName], I miraculously emerged unscathed!;;;;;;;;;;;Âàø ýêèïàæ áóêâàëüíî çàñûïàí ñòðåëàìè, íî [Root.Religion.GetHighGodName] çàùèòèë[Root.GetHGodEndA] Âàñ, è Âû èçáåæàëè ñìåðòè!;;x
