#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
evt_DESC_JD_60312;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [offmap_china.Ruler.GetLongChineseEmperorName], is most sorry to hear about the death of [FromFrom.GetTitledName], your [FromFrom.GetChineseCharacterRole], and offers you [offmap_china.Ruler.GetHerHis] most sincere condolences.;;;;;;;;;;;[Root.GetGovernorLetterGreeting][Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetLongChineseEmperorName] ïåðåäà¸ò Âàì ñâîè ñàìûå èñêðåííèå ñîáîëåçíîâàíèÿ â ñâÿçè ñî ñìåðòüþ [FromFrom.GetYourChineseCharacterRoleGEN].;;x
evt_DESC_JD_60314;The [offmap_china.Governor.GetTitle] of the [offmap_china.Ruler.GetChineseComplimentAdjective] [offmap_china.Ruler.GetTitle] addresses a letter to the [Root.GetTitle] of the [Root.PrimaryTitle.GetFullName].\n\nYou squander the gifts of the heavenly [offmap_china.Ruler.GetLongChineseEmperorName]. We know that the death of [FromFrom.GetChineseCharacterRole] [FromFrom.GetTitledName] was by your hands. Do not think that the [offmap_china.Ruler.GetTitle] will look lightly upon this.;;;;;;;;;;;Îò: [From.GetTitle] [From.Offmap.Ruler.GetChineseComplimentAdjective][From.Offmap.Ruler.GetOyOgo] [From.Offmap.Ruler.GetEmpressEmperorCapGEN].\nÌû âîçìóùåíû òåì, êàê Âû ðàçáàçàðèâàåòå äàðû èìïåðèè [From.Offmap.GetShortName] - [FromFrom.GetChineseCharacterRole] [FromFrom.GetTitledName] ïîãèá[FromFrom.GetNoneE], è [FromFrom.GetHersHis] ñìåðòü íà Âàøèõ ðóêàõ. Äóìàåòå [From.Offmap.Ruler.GetLongChineseEmperorName] áóäåò ñïîêîéíî ñìîòðåòü íà ýòî?!;;x
evt_OPTA_JD_60312;[From.GetSheHeCap] will be missed.;;;;;;;;;;;Íàì âñåì áóäåò [FromFrom.GetHersHis] íå õâàòàòü.;;x
evt_OPTA_60306;I shall not press the matter...;;;;;;;;;;;Òîãäà ÿ íå áóäó íàñòàèâàòü...;;x
evt_OPTA_60307;That sounds like a reasonable request.;;;;;;;;;;;Ðàçóìíîå òðåáîâàíèå.;;x
evt_OPTB_60306;Then war it must be!;;;;;;;;;;;Çíà÷èò âîéíà!;;x
evt_OPTB_60307;I was a fool to think this was possible!;;;;;;;;;;;Êàê[Root.GetOyIm] æå èäèîò[Root.GetKoyOm] ÿ áûë[Root.GetEndA], ïîâåðèâ, ÷òî ýòî âîçìîæíî!;;x
evt_OPTC_60307;These demands are absolutely unacceptable! The Silk Road will be taken by force!;;;;;;;;;;;Ýòî íåïðèåìëåìî! Ïîðà âçÿòü Ø¸ëêîâûé ïóòü ñèëîé!;;x
EVTDESC_JD_3001;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [offmap_china.Ruler.GetLongChineseEmperorName], has graciously fulfilled your wish. War Engineer [chinese_siege_engineer_1.GetDynName] along with two of [chinese_siege_engineer_1.GetHerHis] apprentices, [chinese_siege_engineer_2.GetDynName] and [chinese_siege_engineer_3.GetDynName], have been dispatched to your court.;;;;;;;;;;;[Root.GetGovernorLetterGreeting][Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetLongChineseEmperorName] ðåøèë[From.Offmap.Ruler.GetEndA] óäîâëåòâîðèòü Âàøó ïðîñüáó. Âîåííûé èíæåíåð [chinese_siege_engineer_1.GetDynName], à òàêæå äâîå [chinese_siege_engineer_1.GetHersHis] ó÷åíèêîâ - [chinese_siege_engineer_2.GetDynName] è [chinese_siege_engineer_3.GetDynName], óæå äîëæíû áûëè ïðèáûòü ê Âàì.;;x
EVTDESC_JD_3011;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [offmap_china.Ruler.GetLongChineseEmperorName], has graciously received your relief expedition and put their supplies to good use. The generosity of the [Root.GetOnlyDynastyName] dynasty will not be forgotten.;;;;;;;;;;;[Root.GetGovernorLetterGreeting][Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetLongChineseEmperorName] ñ áëàãîäàðíîñòüþ ïðèíÿë[From.Offmap.Ruler.GetEndA] îáîçû ñ ïðèïàñàìè, êîòîðûå äîñòàâèëà Âàøà ýêñïåäèöèÿ, è íå çàáóäåò î ùåäðîñòè äèíàñòèè [Root.GetOnlyDynastyName].;;x
