#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
EVTDESC_77761;You are more than confident in your abilities, yet your liege [From.GetTitledFirstName] seems to be oblivious to your accomplishments. [From.GetSheHeCap] puts [From.GetHerHis] trust in lesser minds, for the sole reason that they were born as men. It is simply not fair...;;;;;;;;;;;Âû áîëåå ÷åì óâåðåíû â ñâîèõ ñïîñîáíîñòÿõ, íî Âàø ñþçåðåí [From.GetTitledFirstName] ïîõîæå íå ðàçäåëÿåò Âàøèõ óáåæäåíèé â îòíîøåíèè çäðàâîãî ñìûñëà. [From.GetSheHeCap] îòäà¸ò ïðåäïî÷òåíèå ìåíüøèì òàëàíòàì â óãîäó òîìó ôàêòó, ÷òî îíè ïðîñòî íàïðîñòî ðîäèëèñü ìóæ÷èíàìè. Ýòî íåñïðàâåäëèâî...;;x
EVTDESC_77762;Your vassal [From.GetTitledFirstName] has expressed her dissatisfaction with your choice of advisors. She claims that she is more qualified than the majority of your council and that she would make an excellent [Root.GetChancellorName]. She would be a controversial choice, however...;;;;;;;;;;;Âàø âàññàë [From.GetTitledFirstName] âûðàæàåò ñâî¸ íåñîãëàñèå ñ Âàøèì âûáîðîì ñîâåòíèêîâ. Îíà óòâåðæäàåò, ÷òî êóäà áîëåå êâàëèôèöèðîâàíà, íåæåëè áîëüøèíñòâî ÷ëåíîâ Âàøåãî ñîâåòà è óæ òî÷íî ãîðàçäî ëó÷øå êàê [Root.GetChancellorName]. Îäíàêî ïîäîáíîå íàçíà÷åíèå ìàëî êîìó ïîíðàâèòñÿ...;;x
EVTDESC_77763;Your vassal [From.GetTitledFirstName] has expressed her dissatisfaction with your choice of advisors. She claims that she is more qualified than the majority of your council and that she would make an excellent [Root.GetMarshalName]. She would be a controversial choice, however...;;;;;;;;;;;Âàø âàññàë [From.GetTitledFirstName] âûðàæàåò ñâî¸ íåñîãëàñèå ñ Âàøèì âûáîðîì ñîâåòíèêîâ. Îíà óòâåðæäàåò, ÷òî êóäà áîëåå êâàëèôèöèðîâàíà, íåæåëè áîëüøèíñòâî ÷ëåíîâ Âàøåãî ñîâåòà è óæ òî÷íî ãîðàçäî ëó÷øå êàê [Root.GetMarshalName]. Îäíàêî ïîäîáíîå íàçíà÷åíèå ìàëî êîìó ïîíðàâèòñÿ...;;x
EVTDESC_77764;Your vassal [From.GetTitledFirstName] has expressed her dissatisfaction with your choice of advisors. She claims that she is more qualified than the majority of your council and that she would make an excellent [Root.GetTreasurerName]. She would be a controversial choice, however...;;;;;;;;;;;Âàø âàññàë [From.GetTitledFirstName] âûðàæàåò ñâî¸ íåñîãëàñèå ñ Âàøèì âûáîðîì ñîâåòíèêîâ. Îíà óòâåðæäàåò, ÷òî êóäà áîëåå êâàëèôèöèðîâàíà, íåæåëè áîëüøèíñòâî ÷ëåíîâ Âàøåãî ñîâåòà è óæ òî÷íî ãîðàçäî ëó÷øå êàê [Root.GetTreasurerName]. Îäíàêî ïîäîáíîå íàçíà÷åíèå ìàëî êîìó ïîíðàâèòñÿ...;;x
EVTDESC_77765;Your vassal [From.GetTitledFirstName] has expressed her dissatisfaction with your choice of advisors. She claims that she is more qualified than the majority of your council and that she would make an excellent [Root.GetSpymasterName]. She would be a controversial choice, however...;;;;;;;;;;;Âàø âàññàë [From.GetTitledFirstName] âûðàæàåò ñâî¸ íåñîãëàñèå ñ Âàøèì âûáîðîì ñîâåòíèêîâ. Îíà óòâåðæäàåò, ÷òî êóäà áîëåå êâàëèôèöèðîâàíà, íåæåëè áîëüøèíñòâî ÷ëåíîâ Âàøåãî ñîâåòà è óæ òî÷íî ãîðàçäî ëó÷øå êàê [Root.GetSpymasterName]. Îäíàêî ïîäîáíîå íàçíà÷åíèå ìàëî êîìó ïîíðàâèòñÿ...;;x
EVTDESC_77766;[From.GetTitledFirstName] took my advice and put me on the council. I am sure I have more than impressed [From.GetHerHim] with my work thus far. I really am the right woman for the job!;;;;;;;;;;;[From.GetTitledFirstName] âíÿë[From.GetEndA] ìîåìó ñîâåòó, à òàêæå ãîëîñó ðàçóìà, è äàë[From.GetEndA] ìíå ìåñòî â ñâî¸ì ñîâåòå. ß óâåðåí[Root.GetEndA], ÷òî ñìîãó âïå÷àòëèòü [From.GetHersHis], âåäü ïðåêðàñíî ïîäõîæó äëÿ ýòîé ðàáîòû!;;x
EVTDESC_77767;[From.GetTitledFirstName] refused to give me a position on the council. Apparently it would be too 'controversial'. What a coward!;;;;;;;;;;;"[From.GetTitledFirstName] îòêàçàë[From.GetLasLsya] äàòü ìíå äîëæíîñòü â ñâî¸ì ñîâåòå. Íó ðàçóìååòñÿ, âåäü ïîäîáíûé âûáîð áûë áû ñëèøêîì ""íåîäíîçíà÷íûì"".";;x
EVTDESC_77779;Recently you have noticed a charming woman at your court. You have never heard of her name before but her refined manners and etiquette suggest that she has had a fine upbringing. She is an excellent conversationalist and everyone adores her. Maybe you could make use of her talents?;;;;;;;;;;;Íåêîòîðîå âðåìÿ íàçàä Âû çàìåòèëè ïðè äâîðå î÷àðîâàòåëüíóþ æåíùèíó. Âû íèêîãäà ðàíüøå íå ñëûøàëè î íåé, íî óòîí÷¸ííûå ìàíåðû è ýòèêåò ÿñíî äàþò ïîíÿòü î å¸ ïðåêðàñíîì âîñïèòàíèè. Îíà - áëåñòÿùèé ïåðåãîâîðùèê, âñå ïðîñòî îáîæàþò å¸. Âåðîÿòíî, Âû ñìîæåòå íàéòè ïðèìåíåíèå ñòîëü ïîëåçíûì òàëàíòàì.;;x
EVTDESC_77780;A most peculiar woman has arrived at your court. In only a matter of months she has made a name for herself as a most accomplished warrior. You have even seen her defeat some of your best champions in the sparring ring. Maybe she could teach your other soldiers a thing or two?;;;;;;;;;;;Âåñüìà íåîáû÷íàÿ æåíùèíà ïðèáûëà ê Âàøåìó äâîðó, è âñåãî çà íåñêîëüêî ìåñÿöåâ îíà îáðåëà èçâåñòíîñòü êàê îòëè÷íûé âîèí. Âàì äàæå äîâåëîñü íàáëþäàòü, êàê îíà ïîáåäèëà ÷åìïèîíîâ íà ðèíãå. Ìîæåò áûòü, îíà ìîãëà áû íàó÷èòü Âàøèõ ñîëäàò ïàðå òðþêîâ?;;x
EVTDESC_77781;A most impressive woman has recently arrived at your court. Apparently the reason for her visit has been to arrange a trade agreement with the local merchants. While people did not think much of her at first, now you have heard many courtiers praising her savvy business sense. Perhaps you should make her an offer?;;;;;;;;;;;Íåäàâíî ê Âàøåìó äâîðó ïðèáûëà èíòåðåñíàÿ æåíùèíà. Ñóäÿ ïî âñåìó å¸ âèçèò áûë ñâÿçàí ñ òîðãîâûì ñîãëàøåíèåì ìåæäó ìåñòíûìè êóïöàìè. Ñíà÷àëà íèêòî íå âîñïðèíèìàë å¸ âñåðü¸ç, íî ñåé÷àñ ïðèäâîðíûå âîâñþ îáñóæäàþò å¸ íåâåðîÿòíóþ èçîáðåòàòåëüíîñòü è äåëîâóþ õâàòêó. Âîçìîæíî ñòîèò íàíÿòü å¸.;;x
