#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
EVTDESC_HF_10004;We have an eager new recruit! I should let the [new_recruit.GetManWoman] know that [new_recruit.GetSheHe] needs prove [new_recruit.GetHerselfHimself] to [new_recruit.GetHerHis] new peers...;;;;;;;;;;;Ó íàñ íîâûé ðåêðóò! Ýò[new_recruit.GetEtaEtot] [new_recruit.GetAgedPerson] æàæäåò ïîêàçàòü ñåáÿ â äåëå, è ìíå ñëóäóåò ñîîáùèòü [new_recruit.GetHerHim], ÷òî [new_recruit.GetSheHe] äîëæ[new_recruit.GetNaEn] ñàì[new_recruit.GetEndA] äîêàçàòü ïîëåçíîñòü ñâîèì íîâûì ñîðàòíèêàì.;;x
EVTDESC_HF_10005;"[hero_character.GetTitledName] of [hero_character.Society.GetName] greets me with a brief nod. ""Another recruit, huh? To join our ranks, you need to prove yourself, [Root.GetBoyGirl]"", the [hero_character.GetManWoman] says gruffly, folding [hero_character.GetHerHis] arms across [hero_character.GetHerHis] chest. ""You'd be fighting one of our own. Still interested, my [Root.GetLordLady]?""";;;;;;;;;;;[hero_character.GetTitledFirstName] èç [hero_character.GetSocietyNameGEN] ïîïðèâåòñòâîâàë[hero_character.GetEndA] ìåíÿ êîðîòêèì êèâêîì.\n— Åù¸ îäèí ðåêðóò? ×òîáû ïîïîëíèòü íàøè ðÿäû, òåáå íóæíî ïðîÿâèòü ñåáÿ, ñàëàãà. — õðèïëûì ãîëîñîì ñêàçàë[hero_character.GetEndA] [hero_character.GetSheHe], ñëîæèâ ðóêè íà ãðóäè. — Áóäåøü ñðàæàòüñÿ ñ îäíèì èç íàøèõ. Íó êàê? Ãîòîâ[Root.GetEndA]?;;x
EVTDESC_HF_10005_bloodline;"[hero_character.GetTitledName] of [hero_character.Society.GetName] eyes me up and down, first skeptically, but then [hero_character.GetHerHis] posture relaxes. ""Say, my [Root.GetLordLady]... Are you related to [founder_target.GetTitledFirstName]?"". I nod, smiling. ""That [founder_target.GetManWoman] is a legend!"" [hero_character.GetSheHe] laughs. ""I look forward to seeing you in action"", [hero_character.GetSheHe] adds, squeezing my shoulder.";;;;;;;;;;;[hero_character.GetTitledFirstName] èç [hero_character.GetSocietyNameGEN] ïîñìîòðåë[hero_character.GetEndA] íà ìåíÿ îöåíèâàþùèì âçãëÿäîì.\n— Ñêàæèòå, à [founder_target.GetTitledFirstName] íå Âàø[founder_target.GetEndA] ðîäñòâåííè[founder_target.GetTsaK]? — ñïðîñèë[hero_character.GetEndA] [hero_character.GetSheHe]. ß êèâíóë[Root.GetEndA] è óëûáíó[Root.GetLasLsya].\n— Ýò[founder_target.GetEtaEtot] [founder_target.GetAgedPerson] - ëåãåíäà! — âîñêëèêíóë[hero_character.GetEndA] [hero_character.GetSheHe] è çàñìåÿ[hero_character.GetLasLsya]. À ïîòîì äîáàâèë[hero_character.GetEndA] — Ñ íåòåðïåíèåì æäó âîçìîæíîñòè óâèäåòü Âàñ â äåéñòâèè.;;x
EVTDESC_HF_10006_no;"[new_recruit.GetTitledFirstName] listened while I explained our tradition of one-on-one duels, but then rolled [new_recruit.GetHerHis] eyes and walked off. ""I would rather not get involved with barbarians.""";;;;;;;;;;;[new_recruit.GetTitledFirstName] âíèìàòåëüíî âûñëóøàë[new_recruit.GetEndA] ìîè îáúÿñíåíèÿ ïî ïîâîäó òðàäèöèè ïîåäèíêîâ, íî çàòåì çàêàòèë[new_recruit.GetEndA] ãëàçà è óø[new_recruit.GetLaYol].\n— Âîîáùå-òî, ÿ ïðåäïî÷èòàþ èçáåãàòü íåíóæíûõ òðàâì, — ïðîáóð÷àë[new_recruit.GetEndA] [new_recruit.GetSheHe].;;x
EVTDESC_HF_10006_yes;[new_recruit.GetTitledFirstName] offered no protests when I explained our traditions, eyes all aglitter at the thought of an initiation duel. After some inquiry, [duel_target.GetTitledName] has kindly volunteered.;;;;;;;;;;;[new_recruit.GetTitledFirstName] íå âûñêàçàë[new_recruit.GetEndA] íèêàêèõ âîçðàæåíèé, êîãäà ÿ îáúÿñíèë[Root.GetEndA] [new_recruit.GetHerHim] íàøè òðàäèöèè. [new_recruit.GetHerHisCap] ãëàçà çàãîðåëèñü ïðè ìûñëè î ïîñâÿùåíèè ÷åðåç ïîåäèíîê. Ïîñëå íåïðîäîëæèòåëüíûõ ðàññïðîñîâ, [duel_target.GetTitledFirstName] äîáðîâîëüíî âûçâà[duel_target.GetLasLsya] âñòóïèòü ñ í[new_recruit.GetEyuIm] â áîé.;;x
EVTDESC_HF_10008_they_fled;Just as [combatant_2.GetTitledName] was about to show [From.GetTitledName] what sparring match should look like, the [From.GetAgeAdjective] [From.GetManWoman] dropped [From.GetHerHis] weapon and ran..;;;;;;;;;;;Êàê òîëüêî [combatant_2.GetTitledFirstName] ñîáðà[combatant_2.GetLasLsya] ïðîäåìîíñòðèðîâàòü ñâîè íàâûêè â ïîåäèíêå, [From.GetTitledFirstName] áðîñèë[From.GetEndA] ñâî¸ îðóæèå è ñáåæàë[From.GetEndA].;;x
EVTDESC_HF_10008_they_succeeded_greatly;Although I did not expect much, we were all stunned by the performance of [From.GetBestName] during [From.GetHerHis] initiation fight. It will be interesting to see what [From.GetSheHe] makes of [From.GetHerselfHimself], as a member of our ranks.;;;;;;;;;;;Õîòÿ ÿ íå îæèäàë[Root.GetEndA] ìíîãîãî, ìû âñå áûëè îøåëîìëåíû òåì, êàê âûñòóïèë[From.GetEndA] [From.GetTitledFirstNameWithNick] â ïîåäèíêå. Áóäåò èíòåðåñíî ïîñìîòðåòü, êàê [From.GetSheHe] ñåáÿ ïîêàæåò, âñòóïèâ â íàøè ðÿäû.;;x
EVTDESC_HF_10008_they_were_mildly_injured;In spite of some bruises and mild injury, I was not alone in being satisfied with the skill displayed by [From.GetBestName]. While I am intrigued, only time will tell whether joining our ranks is the right path for the [From.GetAgeAdjective] [From.GetManWoman], or not.;;;;;;;;;;;Íåñìîòðÿ íà ñèíÿêè è ëåãêèå òðàâìû, [From.GetTitledFirstNameWithNick] äîñòîéíî ïîêàçàë[From.GetEndA] ñåáÿ â ïîåäèíêå. Õîòü ÿ è çàèíòðèãîâàí[Root.GetEndA], ëèøü âðåìÿ ïîêàæåò, ÿâëÿåòñÿ ëè [From.GetHersHis] âñòóïëåíèå â íàøè ðÿäû ïðàâèëüíûì ðåøåíèåì.;;x
EVTDESC_HF_10008_they_were_seriously_injured;[From.GetBestName] was rather seriously injured by [From.GetHerHis] opponent, [combatant_2.GetTitledFirstName]. I expected my [combatant_2.GetRootRelation] to get in a blow or two, but I am mildly surprised that [From.GetTitledFirstName] still wants to join our ranks.;;;;;;;;;;;[From.GetTitledFirstNameWithNick] áûë[From.GetEndA] ñåðü¸çíî ðàíåí[From.GetEndA]. [combatant_2.GetTitledFirstName] îêàçà[combatant_2.GetLasLsya] ñèëüí[combatant_2.GetOyYm] ïðîòèâíè[combatant_2.GetTseyKom] äëÿ í[From.GetHersHis]. ß îæèäàë[Root.GetEndA], ÷òî ì[combatant_2.GetOyaOy] [combatant_2.GetRootRelation] ïîëó÷èò ëèøü ïàðó óäàðîâ, è, ïðèçíàòüñÿ, íåñêîëüêî óäèâëåí[Root.GetEndA] òåì, ÷òî [From.GetTitledFirstName] âñ¸ åù¸ íå îòêàçà[From.GetLasLsya] îò èäåè ïîïîëíèòü íàøè ðÿäû.;;x
EVTDESC_HF_10009_succeeded_greatly;To the valiant [Root.GetTitledName],\n\nI am told you did not receive a single scratch during your initiation! That is the kind of impressive [Root.GetWarriorRole] we would be honored to have sitting at our table. You are hereby humbly invited to join our ranks.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;Äîáëåñòí[Root.GetAyaYyu] [Root.GetTitledFirstName],\nÌíå ñêàçàëè, ÷òî Âû íå ïîëó÷èëè íè åäèíîé öàðàïèíû âî âðåìÿ ïîñâÿùåíèÿ! Ýòî íàñ î÷åíü âïå÷àòëèëî, è ìû ñî÷ò¸ì çà ÷åñòü âèäåòü Âàñ çà íàøèì ñòîëîì. Íàñòîÿùèì ñìèðåííî ïðèãëàøàåì Âàñ âñòóïèòü â íàøè ðÿäû.\nÏîäïèñü:\n[From.GetTitledFirstName];;x
